time,action,visualization
0:35:37,range select,geo-0-1
0:35:38,range select,geo-0-1
0:35:47,range select,geo-0-1
0:35:48,range select,geo-0-1
0:35:49,range select,geo-0-1
0:35:51,range select,geo-0-1
0:35:52,range select,geo-0-1
0:35:53,range select,geo-0-1
0:35:54,range select,geo-0-1
0:35:55,range select,geo-0-1
0:35:56,range select,geo-0-1
0:35:57,range select,geo-0-1
0:36:11,pan,geo-0-1
0:36:14,pan,geo-0-1
0:36:15,range select,geo-0-1
0:36:22,pan,geo-0-1
0:36:25,pan,geo-0-1
0:36:26,pan,geo-0-1
0:36:27,range select,geo-0-1
0:36:28,range select,geo-0-1
0:36:29,range select,geo-0-1
0:36:30,range select,geo-0-1
0:36:31,range select,geo-0-1
0:36:32,range select,geo-0-1
0:36:33,range select,geo-0-1
0:36:34,range select,geo-0-1
0:36:35,range select,geo-0-1
0:36:36,range select,geo-0-1
0:36:38,range select,geo-0-1
0:36:39,range select,geo-0-1
0:36:43,brush,hist-3
0:36:44,brush,hist-3
0:36:45,brush,hist-3
0:36:46,brush,hist-3
0:36:47,brush,hist-3
0:36:49,brush,hist-3
0:36:50,brush,hist-3
0:36:51,brush,hist-3
0:36:52,brush,hist-3
0:36:53,brush,hist-3
0:36:54,brush,hist-3
0:36:55,brush,hist-3
0:36:56,brush,hist-3
0:37:00,brush,hist-3
0:37:01,brush,hist-3
0:37:01,brush,hist-4
0:37:03,pan,geo-0-1
0:37:04,pan,geo-0-1
0:37:05,brush,hist-2
0:37:06,brush,hist-2
0:37:07,brush,hist-2
0:37:08,brush,hist-2
0:37:09,brush,hist-2
0:37:09,brush,hist-3
0:37:09,brush,hist-2
0:37:10,brush,hist-2
0:37:11,brush,hist-2
0:37:13,brush,hist-2
0:37:14,brush,hist-2
0:37:15,brush,hist-2
0:37:16,brush,hist-2
0:37:17,brush,hist-2
0:37:18,brush,hist-2
0:37:19,range select,hist-2
0:37:20,pan,geo-0-1
0:37:21,pan,geo-0-1
0:37:27,brush,hist-3
0:37:28,brush,hist-3
0:37:29,brush,hist-3
0:37:30,brush,hist-3
0:37:31,brush,hist-3
0:37:32,brush,hist-3
0:37:33,brush,hist-3
0:37:33,brush,hist-2
0:37:34,brush,hist-2
0:37:35,brush,hist-2
0:37:36,brush,hist-2
0:37:37,brush,hist-2
0:37:38,brush,hist-2
0:37:39,brush,hist-2
0:37:40,brush,hist-2
0:37:41,brush,hist-2
0:37:42,brush,hist-2
0:37:43,brush,hist-2
0:37:44,brush,hist-2
0:37:45,brush,hist-2
0:37:46,brush,hist-2
0:37:47,brush,hist-2
0:37:48,brush,hist-2
0:37:49,brush,hist-2
0:37:50,brush,hist-2
0:37:51,brush,hist-2
0:37:53,range select,hist-2
0:38:05,brush,bar-5
0:38:08,pan,geo-0-1
