time,action,visualization
0:37:49,pan,geo-0-1
0:37:50,pan,geo-0-1
0:37:51,pan,geo-0-1
0:37:57,range select,geo-0-1
0:37:58,range select,geo-0-1
0:37:59,range select,geo-0-1
0:38:00,range select,geo-0-1
0:38:01,range select,geo-0-1
0:38:02,range select,geo-0-1
0:38:03,pan,geo-0-1
0:38:04,pan,geo-0-1
0:38:05,pan,geo-0-1
0:38:08,range select,geo-0-1
0:38:09,range select,geo-0-1
0:38:10,range select,geo-0-1
0:38:21,pan,geo-0-1
0:38:22,pan,geo-0-1
0:38:23,pan,geo-0-1
0:38:24,pan,geo-0-1
0:38:25,pan,geo-0-1
0:38:26,range select,geo-0-1
0:38:27,range select,geo-0-1
0:38:35,brush,hist-4
0:38:37,brush,bar-5
0:38:38,pan,geo-0-1
0:38:39,zoom,geo-0-1
0:38:40,pan,geo-0-1
0:38:41,pan,geo-0-1
0:38:43,range select,geo-0-1
0:38:44,range select,geo-0-1
0:39:11,brush,hist-4
0:39:12,pan,geo-0-1
0:39:13,pan,geo-0-1
0:39:14,pan,geo-0-1
0:39:57,pan,geo-0-1
0:39:58,pan,geo-0-1
0:40:00,pan,geo-0-1
0:40:01,pan,geo-0-1
0:40:02,pan,geo-0-1
0:40:06,pan,geo-0-1
0:40:07,pan,geo-0-1
0:40:08,pan,geo-0-1
0:40:09,pan,geo-0-1
0:40:10,pan,geo-0-1
0:40:11,pan,geo-0-1
0:40:12,brush,hist-3
0:40:12,brush,hist-4
0:40:15,brush,bar-5
0:40:16,brush,bar-5
0:40:19,brush,bar-5
0:40:23,brush,bar-5
0:40:24,brush,bar-5
0:40:28,brush,bar-5
0:40:30,brush,bar-5
0:40:32,brush,bar-5
0:40:35,brush,bar-5
0:40:37,brush,bar-5
0:40:50,brush,bar-5
0:41:11,brush,bar-5
0:42:02,brush,bar-5
0:42:08,brush,bar-5
0:42:14,brush,bar-5
0:42:16,brush,bar-5
0:42:17,brush,bar-5
0:42:19,brush,bar-5
0:42:33,brush,bar-5
0:42:35,brush,bar-5
0:42:36,brush,bar-5
0:42:38,brush,bar-5
0:42:39,brush,bar-5
0:42:42,brush,bar-5
0:42:43,brush,bar-5
0:42:45,brush,bar-5
0:42:46,brush,bar-5
0:42:47,brush,bar-5
0:42:48,brush,bar-5
0:42:58,brush,bar-5
0:43:07,brush,bar-5
0:43:09,brush,bar-5
0:43:16,brush,bar-5
0:43:17,range select,bar-5
0:43:18,range select,bar-5
0:43:19,range select,bar-5
0:43:47,brush,bar-5
0:43:48,brush,bar-5
0:44:43,range select,bar-5
0:47:14,range select,bar-5
0:47:24,range select,bar-5
0:47:28,range select,bar-5
0:47:32,range select,bar-5
0:47:37,range select,bar-5
0:48:17,brush,hist-4
0:48:18,brush,hist-4
0:48:22,brush,hist-4
0:48:25,brush,hist-4
0:48:26,brush,hist-4
0:48:27,brush,hist-4
0:48:28,brush,hist-4
0:48:29,brush,hist-4
0:48:30,brush,hist-4
0:48:31,brush,hist-4
0:48:32,brush,hist-4
0:48:33,brush,hist-4
0:48:34,brush,hist-4
0:48:35,brush,hist-4
0:48:36,brush,hist-4
0:48:37,brush,hist-4
0:48:38,brush,hist-4
0:48:39,brush,hist-4
0:48:40,brush,hist-4
0:48:41,brush,hist-4
0:48:44,brush,hist-4
0:48:45,brush,hist-4
0:48:47,brush,hist-4
0:48:48,brush,hist-4
0:48:50,brush,hist-4
0:48:52,brush,hist-4
0:48:53,brush,hist-4
0:48:54,brush,hist-4
0:48:55,brush,hist-4
0:48:56,brush,hist-4
0:48:57,brush,hist-4
0:48:58,brush,hist-4
0:48:59,brush,hist-4
0:49:03,brush,hist-4
0:49:04,brush,hist-4
0:49:05,brush,hist-4
0:49:06,brush,hist-4
0:49:07,brush,hist-4
0:49:08,brush,hist-4
0:49:19,brush,hist-4
0:49:43,brush,hist-3
0:49:43,brush,hist-4
0:49:44,pan,geo-0-1
0:49:45,pan,geo-0-1
0:49:46,pan,geo-0-1
0:49:47,pan,geo-0-1
0:49:48,pan,geo-0-1
0:49:51,brush,hist-2
0:49:53,brush,hist-2
0:49:54,brush,hist-2
0:49:55,brush,hist-2
0:49:56,brush,hist-2
0:49:58,brush,hist-2
0:50:00,brush,hist-2
0:50:01,brush,hist-2
0:50:02,brush,hist-2
0:50:03,brush,hist-2
0:50:05,brush,hist-2
0:50:06,brush,hist-2
0:50:07,brush,hist-2
0:50:08,brush,hist-2
0:50:09,brush,hist-2
0:50:10,brush,hist-2
0:50:11,brush,hist-2
0:50:12,brush,hist-2
0:50:13,brush,hist-2
0:50:14,brush,hist-2
0:50:15,brush,hist-2
0:50:17,brush,hist-2
0:50:20,brush,hist-2
0:50:20,brush,hist-3
0:50:21,pan,geo-0-1
0:50:21,brush,hist-3
0:50:21,pan,geo-0-1
0:50:21,brush,hist-3
0:50:21,pan,geo-0-1
0:50:21,brush,hist-3
0:50:21,pan,geo-0-1
0:50:22,brush,hist-3
0:50:22,pan,geo-0-1
0:50:22,brush,hist-3
0:50:22,pan,geo-0-1
0:50:22,brush,hist-3
0:50:22,pan,geo-0-1
0:50:22,brush,hist-3
0:50:22,pan,geo-0-1
0:50:22,brush,hist-3
0:50:22,pan,geo-0-1
0:50:22,brush,hist-3
0:50:22,pan,geo-0-1
0:50:22,brush,hist-3
0:50:22,pan,geo-0-1
0:50:22,brush,hist-3
0:50:23,pan,geo-0-1
0:50:23,brush,hist-3
0:50:23,pan,geo-0-1
0:50:23,brush,hist-3
0:50:23,pan,geo-0-1
0:50:23,brush,hist-3
0:50:23,pan,geo-0-1
0:50:23,brush,hist-3
0:50:23,pan,geo-0-1
0:50:23,brush,hist-3
0:50:23,pan,geo-0-1
0:50:23,brush,hist-3
0:50:23,pan,geo-0-1
0:50:23,brush,hist-3
0:50:23,pan,geo-0-1
0:50:23,brush,hist-3
0:50:23,pan,geo-0-1
0:50:23,brush,hist-3
0:50:23,pan,geo-0-1
0:50:23,brush,hist-3
0:50:25,pan,geo-0-1
0:50:26,pan,geo-0-1
0:50:27,pan,geo-0-1
0:50:28,pan,geo-0-1
0:50:29,pan,geo-0-1
0:50:30,pan,geo-0-1
0:50:30,brush,hist-3
0:50:32,brush,hist-2
0:50:33,brush,hist-2
0:50:34,brush,hist-2
0:50:35,brush,hist-2
0:50:36,brush,hist-2
0:50:37,brush,hist-2
0:50:39,brush,hist-2
0:50:40,brush,hist-2
0:50:41,brush,hist-2
0:50:42,brush,hist-2
0:50:44,brush,hist-2
0:50:45,brush,hist-2
0:50:46,brush,hist-2
0:50:47,brush,hist-3
0:50:47,pan,geo-0-1
0:50:48,pan,geo-0-1
0:50:49,pan,geo-0-1
0:50:50,brush,hist-3
0:50:51,brush,hist-3
0:50:51,brush,hist-4
0:51:00,brush,bar-5
0:51:31,brush,hist-3
0:51:42,range select,geo-0-1
0:51:43,range select,geo-0-1
0:52:06,brush,bar-5
0:52:07,brush,bar-5
0:52:09,brush,bar-5
0:52:10,brush,bar-5
0:52:11,brush,bar-5
0:52:12,brush,bar-5
0:52:13,brush,bar-5
0:52:16,brush,bar-5
0:52:19,brush,bar-5
0:52:21,brush,bar-5
0:52:24,brush,bar-5
0:52:26,brush,bar-5
0:52:28,brush,bar-5
0:52:29,brush,bar-5
0:52:31,brush,bar-5
0:52:33,brush,bar-5
0:52:35,brush,bar-5
0:52:36,brush,bar-5
0:52:37,brush,bar-5
0:52:43,brush,bar-5
0:52:50,brush,bar-5
0:52:51,brush,bar-5
0:52:52,brush,bar-5
0:52:53,brush,bar-5
0:52:54,brush,bar-5
0:52:55,brush,bar-5
0:53:01,brush,bar-5
0:53:04,brush,bar-5
0:53:08,brush,bar-5
0:53:10,brush,bar-5
0:53:14,brush,bar-5
0:53:15,brush,bar-5
0:53:16,brush,bar-5
0:53:17,brush,bar-5
0:53:18,brush,bar-5
0:53:25,range select,geo-0-1
0:53:26,range select,geo-0-1
0:53:27,range select,geo-0-1
0:53:31,pan,geo-0-1
0:53:34,pan,geo-0-1
0:53:36,pan,geo-0-1
0:53:37,pan,geo-0-1
0:53:38,zoom,geo-0-1
0:53:43,pan,geo-0-1
0:53:48,range select,bar-5
0:53:52,range select,bar-5
0:53:53,range select,bar-5
0:53:56,range select,bar-5
0:53:58,range select,bar-5
0:54:00,range select,bar-5
0:54:01,range select,bar-5
0:54:03,range select,bar-5
0:54:04,range select,bar-5
0:54:06,range select,bar-5
0:54:07,range select,bar-5
0:54:08,range select,bar-5
0:54:14,range select,bar-5
0:54:17,range select,bar-5
0:54:18,range select,bar-5
0:54:22,range select,bar-5
0:54:24,range select,bar-5
0:54:26,range select,bar-5
0:54:27,range select,bar-5
0:54:28,range select,bar-5
0:54:35,pan,geo-0-1
0:54:36,pan,geo-0-1
0:54:37,pan,geo-0-1
0:54:52,brush,hist-2
0:54:52,brush,hist-3
0:55:04,brush,hist-3
0:55:05,brush,hist-3
0:55:05,brush,hist-2
0:55:06,brush,hist-2
0:55:07,brush,hist-2
0:55:12,brush,hist-3
0:55:15,pan,geo-0-1
0:55:16,pan,geo-0-1
0:55:17,pan,geo-0-1
0:55:18,pan,geo-0-1
0:55:19,pan,geo-0-1
0:55:23,pan,geo-0-1
0:55:24,pan,geo-0-1
0:55:25,pan,geo-0-1
0:55:32,pan,geo-0-1
0:55:33,pan,geo-0-1
0:55:40,range select,geo-0-1
0:55:41,range select,geo-0-1
0:55:42,range select,geo-0-1
0:55:43,range select,geo-0-1
0:55:44,range select,geo-0-1
0:55:58,brush,hist-2
0:56:03,range select,geo-0-1
0:56:04,range select,geo-0-1
0:56:05,range select,geo-0-1
0:56:06,range select,geo-0-1
0:56:07,range select,geo-0-1
0:56:37,brush,hist-3
0:56:37,brush,hist-2
0:56:38,brush,hist-2
0:56:42,brush,hist-2
0:56:43,brush,hist-2
0:56:44,brush,hist-2
0:56:51,brush,hist-2
0:56:52,brush,hist-3
0:56:52,brush,bar-5
0:57:06,brush,hist-2
0:57:07,brush,hist-2
0:57:09,brush,hist-2
0:57:10,brush,hist-2
0:57:11,brush,hist-2
0:57:12,brush,hist-2
0:57:13,brush,hist-2
0:57:14,brush,hist-2
0:57:15,brush,hist-2
0:57:16,brush,hist-2
0:57:17,brush,hist-2
0:57:19,brush,hist-3
0:57:22,pan,geo-0-1
0:57:24,pan,geo-0-1
0:57:26,brush,hist-3
0:57:26,brush,hist-2
0:57:29,brush,hist-2
0:57:30,brush,hist-2
0:57:33,brush,hist-2
0:57:34,brush,hist-2
0:57:36,brush,hist-2
0:57:37,brush,hist-2
0:57:38,brush,hist-2
0:58:13,brush,hist-4
0:58:18,brush,bar-5
0:58:24,brush,bar-5
0:58:29,brush,bar-5
0:58:30,brush,bar-5
0:58:31,brush,bar-5
0:58:33,brush,bar-5
0:58:34,brush,bar-5
0:58:35,brush,hist-3
0:58:35,brush,hist-2
0:58:36,brush,hist-2
0:58:41,brush,hist-2
0:58:42,brush,hist-2
0:58:43,brush,hist-2
0:58:44,brush,hist-2
0:58:52,brush,hist-2
0:58:53,brush,hist-2
0:58:55,brush,hist-2
0:58:58,brush,hist-2
0:59:00,brush,hist-2
0:59:03,brush,hist-2
0:59:20,brush,hist-2
0:59:21,brush,hist-2
0:59:24,brush,hist-2
0:59:26,brush,hist-2
0:59:28,brush,hist-2
0:59:39,brush,hist-2
0:59:40,brush,hist-2
0:59:41,brush,hist-2
0:59:42,brush,hist-2
0:59:44,brush,hist-2
0:59:45,brush,hist-2
0:59:53,brush,hist-2
0:59:55,brush,hist-2
0:59:56,brush,hist-2
0:59:57,brush,hist-2
0:59:58,brush,hist-2
0:59:59,brush,hist-2
1:00:00,brush,hist-2
1:00:01,brush,hist-2
1:00:02,brush,hist-2
1:00:09,brush,hist-2
1:00:10,brush,hist-2
1:00:26,brush,hist-2
1:01:04,brush,hist-2
1:01:05,brush,hist-2
1:01:17,brush,hist-2
1:01:19,brush,hist-2
1:01:20,brush,hist-2
1:01:21,brush,hist-2
1:01:22,brush,hist-2
1:01:26,brush,hist-2
1:01:33,brush,hist-2
1:01:34,brush,hist-2
1:01:38,brush,hist-2
1:01:42,brush,hist-3
1:01:46,brush,hist-3
1:01:53,brush,hist-3
1:01:55,brush,hist-3
1:01:56,brush,hist-3
1:01:57,brush,hist-3
1:02:03,brush,hist-3
1:02:04,brush,hist-3
1:02:05,brush,hist-3
1:02:06,brush,hist-3
1:02:08,brush,hist-3
1:02:10,brush,hist-3
1:02:11,pan,geo-0-1
1:02:12,pan,geo-0-1
1:02:12,brush,hist-3
1:02:13,brush,hist-3
1:02:15,brush,hist-3
1:02:16,brush,hist-3
1:02:18,brush,hist-3
1:02:19,brush,hist-3
1:02:21,brush,hist-3
1:02:23,brush,hist-3
1:02:24,brush,hist-3
1:02:26,brush,hist-3
1:02:28,brush,hist-3
1:02:29,brush,hist-3
1:02:31,brush,hist-3
1:02:34,brush,hist-3
1:02:36,brush,hist-3
1:02:37,brush,hist-3
1:02:37,brush,hist-2
1:02:43,brush,hist-2
1:02:46,range select,hist-2
1:03:22,brush,hist-4
1:03:22,brush,hist-3
1:03:23,brush,hist-3
1:03:24,brush,hist-3
1:03:25,brush,hist-3
1:03:26,brush,hist-3
1:03:27,brush,hist-3
1:03:28,brush,hist-3
1:03:29,brush,hist-3
1:03:30,brush,hist-3
1:03:31,brush,hist-3
1:03:32,brush,hist-3
1:03:33,brush,hist-3
1:03:34,brush,hist-3
1:03:35,brush,hist-3
1:03:36,brush,hist-3
1:03:37,brush,hist-3
1:03:38,brush,hist-3
1:03:39,brush,hist-3
1:03:40,brush,hist-3
1:03:41,brush,hist-3
1:03:42,brush,hist-3
1:03:43,brush,hist-3
1:03:44,brush,hist-3
1:03:45,brush,hist-3
1:03:49,brush,hist-3
1:03:51,brush,hist-3
1:03:57,brush,hist-3
1:03:58,brush,hist-3
1:04:00,brush,hist-3
1:04:01,brush,hist-3
1:04:12,brush,hist-3
1:04:13,brush,hist-3
1:04:14,brush,hist-3
1:04:15,brush,hist-3
1:04:16,brush,hist-3
1:04:17,brush,hist-3
1:04:18,brush,hist-3
1:04:20,brush,hist-3
1:04:22,brush,hist-3
1:04:23,brush,hist-3
1:04:24,brush,hist-3
1:04:32,brush,hist-3
1:04:32,brush,bar-5
1:04:33,range select,bar-5
1:05:52,range select,bar-5
1:05:55,range select,bar-5
1:05:57,range select,bar-5
1:06:04,range select,bar-5
1:06:06,range select,bar-5
1:06:07,range select,bar-5
1:06:14,range select,bar-5
1:06:18,range select,bar-5
1:06:21,range select,bar-5
1:06:23,range select,bar-5
1:06:24,range select,bar-5
1:06:26,range select,bar-5
1:06:30,range select,bar-5
1:06:39,range select,bar-5
1:06:41,range select,bar-5
1:06:42,range select,bar-5
1:06:44,range select,bar-5
1:06:46,range select,bar-5
1:06:47,range select,bar-5
1:06:56,range select,bar-5
1:06:57,range select,bar-5
1:06:59,range select,bar-5
1:07:00,range select,bar-5
1:07:02,range select,bar-5
1:07:03,range select,bar-5
1:07:04,range select,bar-5
1:07:06,range select,bar-5
1:07:21,range select,bar-5
1:07:23,range select,bar-5
1:07:25,range select,bar-5
1:07:44,range select,bar-5
1:07:46,range select,bar-5
1:07:47,range select,bar-5
1:07:49,range select,bar-5
1:07:50,range select,bar-5
1:07:52,range select,bar-5
