time,action,visualization
0:16:50,range select,hist-4
0:16:51,range select,hist-4
0:16:52,range select,hist-4
0:17:09,brush,hist-4
0:17:10,brush,hist-4
0:17:11,brush,hist-4
0:17:12,brush,hist-4
0:17:13,brush,hist-4
0:17:14,brush,hist-4
0:17:15,brush,hist-4
0:17:16,brush,hist-4
0:17:17,brush,hist-4
0:17:18,brush,hist-4
0:17:19,brush,hist-4
0:17:20,brush,hist-4
0:17:21,brush,hist-4
0:17:22,brush,hist-4
0:17:23,brush,hist-3
0:17:24,brush,hist-3
0:17:25,brush,hist-3
0:17:26,brush,hist-3
0:17:27,brush,hist-3
0:17:28,brush,hist-3
0:17:29,brush,hist-3
0:17:29,brush,hist-2
0:17:30,brush,hist-2
0:17:31,brush,hist-2
0:17:32,brush,hist-2
0:17:33,brush,hist-2
0:17:34,brush,hist-2
0:17:35,brush,hist-2
0:17:36,brush,hist-2
0:17:37,brush,hist-2
0:17:38,brush,hist-2
0:17:39,brush,hist-2
0:17:40,brush,hist-2
0:17:42,brush,hist-2
0:17:43,range select,hist-2
0:17:44,range select,hist-2
0:17:45,range select,hist-2
0:18:31,range select,hist-2
0:18:32,range select,hist-2
0:18:40,range select,hist-2
0:18:41,range select,hist-2
0:18:43,range select,hist-2
0:18:46,range select,bar-5
0:18:47,range select,bar-5
0:18:48,range select,bar-5
0:18:59,range select,hist-2
0:19:23,brush,bar-5
0:19:24,brush,bar-5
0:19:26,range select,bar-5
0:19:40,range select,hist-4
0:19:49,brush,hist-4
0:20:14,range select,hist-3
0:20:17,range select,hist-3
0:20:19,range select,hist-3
0:20:59,range select,hist-3
0:21:00,range select,hist-3
0:21:02,range select,hist-3
0:21:34,range select,hist-4
0:21:35,range select,hist-4
0:21:41,pan,geo-0-1
0:21:42,pan,geo-0-1
0:21:43,pan,geo-0-1
0:21:44,pan,geo-0-1
0:21:46,pan,geo-0-1
0:21:47,pan,geo-0-1
0:21:49,pan,geo-0-1
0:21:50,pan,geo-0-1
0:21:51,pan,geo-0-1
0:21:52,pan,geo-0-1
0:21:53,pan,geo-0-1
0:21:55,pan,geo-0-1
0:21:56,pan,geo-0-1
0:21:57,pan,geo-0-1
0:21:59,pan,geo-0-1
0:22:04,pan,geo-0-1
0:22:05,pan,geo-0-1
0:22:08,pan,geo-0-1
0:22:10,pan,geo-0-1
0:22:11,pan,geo-0-1
0:22:14,pan,geo-0-1
0:22:17,range select,geo-0-1
0:22:18,range select,geo-0-1
0:22:38,pan,geo-0-1
0:22:39,pan,geo-0-1
0:22:41,range select,geo-0-1
0:22:42,range select,geo-0-1
0:22:51,range select,geo-0-1
0:22:52,range select,geo-0-1
0:22:56,pan,geo-0-1
0:23:01,pan,geo-0-1
0:23:02,pan,geo-0-1
0:23:03,pan,geo-0-1
0:23:04,pan,geo-0-1
0:23:05,pan,geo-0-1
0:23:06,pan,geo-0-1
0:23:27,pan,geo-0-1
0:23:29,pan,geo-0-1
0:23:30,pan,geo-0-1
0:23:33,pan,geo-0-1
0:23:35,pan,geo-0-1
0:23:37,pan,geo-0-1
0:23:38,pan,geo-0-1
0:23:39,range select,geo-0-1
0:23:43,pan,geo-0-1
0:23:45,brush,bar-5
0:23:47,pan,geo-0-1
0:23:48,zoom,geo-0-1
0:24:06,brush,hist-2
0:24:07,brush,hist-3
0:24:10,pan,geo-0-1
0:24:11,pan,geo-0-1
0:24:12,pan,geo-0-1
0:24:14,pan,geo-0-1
0:24:15,pan,geo-0-1
0:24:16,pan,geo-0-1
0:24:17,pan,geo-0-1
0:24:18,pan,geo-0-1
0:24:19,pan,geo-0-1
0:24:36,brush,hist-3
0:24:37,brush,hist-2
0:24:37,brush,hist-3
0:24:38,brush,hist-3
0:24:48,brush,hist-3
