user, time, action, visualization
p8,0:17:19,pan,geo-0-1
p8,0:17:20,pan,geo-0-1
p8,0:17:21,pan,geo-0-1
p8,0:17:23,brush,hist-2
p8,0:17:25,brush,hist-2
p8,0:17:26,brush,hist-2
p8,0:17:28,brush,hist-2
p8,0:17:29,brush,hist-2
p8,0:17:30,brush,hist-2
p8,0:17:31,brush,hist-2
p8,0:17:32,brush,hist-2
p8,0:17:33,brush,hist-2
p8,0:17:34,brush,hist-2
p8,0:17:35,brush,hist-2
p8,0:17:36,brush,hist-2
p8,0:17:38,brush,hist-2
p8,0:17:39,brush,hist-2
p8,0:17:40,brush,hist-2
p8,0:17:41,brush,hist-2
p8,0:17:42,brush,hist-2
p8,0:17:43,brush,hist-2
p8,0:17:44,brush,hist-2
p8,0:17:46,brush,hist-2
p8,0:17:47,brush,hist-2
p8,0:17:49,brush,hist-2
p8,0:17:52,brush,hist-2
p8,0:17:53,brush,hist-2
p8,0:17:54,pan,geo-0-1
p8,0:17:55,pan,geo-0-1
p8,0:17:56,pan,geo-0-1
p8,0:17:58,pan,geo-0-1
p8,0:17:59,pan,geo-0-1
p8,0:18:00,pan,geo-0-1
p8,0:18:01,pan,geo-0-1
p8,0:18:02,pan,geo-0-1
p8,0:18:03,pan,geo-0-1
p8,0:18:04,brush,hist-2
p8,0:18:05,brush,hist-2
p8,0:18:06,brush,hist-2
p8,0:18:07,brush,hist-2
p8,0:18:08,brush,hist-2
p8,0:18:09,brush,hist-2
p8,0:18:10,brush,hist-2
p8,0:18:11,brush,hist-2
p8,0:18:12,brush,hist-2
p8,0:18:13,brush,hist-2
p8,0:18:14,brush,hist-2
p8,0:18:15,brush,hist-2
p8,0:18:16,brush,hist-2
p8,0:18:17,brush,hist-2
p8,0:18:18,brush,hist-2
p8,0:18:20,brush,hist-3
p8,0:18:21,pan,geo-0-1
p8,0:18:23,brush,hist-3
p8,0:18:24,brush,hist-4
p8,0:18:33,brush,bar-5
p8,0:19:04,brush,hist-3
p8,0:19:15,range select,geo-0-1
p8,0:19:16,range select,geo-0-1
p8,0:19:39,brush,bar-5
p8,0:19:40,brush,bar-5
p8,0:19:42,brush,bar-5
p8,0:19:43,brush,bar-5
p8,0:19:45,brush,bar-5
p8,0:19:46,brush,bar-5
p8,0:19:48,brush,bar-5
p8,0:19:49,brush,bar-5
p8,0:19:52,brush,bar-5
p8,0:19:54,brush,bar-5
p8,0:19:56,brush,bar-5
p8,0:19:59,brush,bar-5
p8,0:20:00,brush,bar-5
p8,0:20:02,brush,bar-5
p8,0:20:03,brush,bar-5
p8,0:20:06,brush,bar-5
p8,0:20:08,brush,bar-5
p8,0:20:10,brush,bar-5
p8,0:20:15,brush,bar-5
p8,0:20:23,brush,bar-5
p8,0:20:24,brush,bar-5
p8,0:20:25,brush,bar-5
p8,0:20:26,brush,bar-5
p8,0:20:27,brush,bar-5
p8,0:20:34,brush,bar-5
p8,0:20:36,brush,bar-5
p8,0:20:41,brush,bar-5
p8,0:20:43,brush,bar-5
p8,0:20:47,brush,bar-5
p8,0:20:48,brush,bar-5
p8,0:20:49,brush,bar-5
p8,0:20:50,brush,bar-5
p8,0:20:51,brush,bar-5
p8,0:20:57,range select,geo-0-1
p8,0:20:58,range select,geo-0-1
p8,0:20:59,range select,geo-0-1
p8,0:21:04,pan,geo-0-1
p8,0:21:06,pan,geo-0-1
p8,0:21:08,pan,geo-0-1
p8,0:21:09,zoom,geo-0-1
p8,0:21:10,pan,geo-0-1
p8,0:21:15,pan,geo-0-1
p8,0:21:21,range select,bar-5
p8,0:21:24,range select,bar-5
p8,0:21:26,range select,bar-5
p8,0:21:29,range select,bar-5
p8,0:21:31,range select,bar-5
p8,0:21:32,range select,bar-5
p8,0:21:34,range select,bar-5
p8,0:21:35,range select,bar-5
p8,0:21:37,range select,bar-5
p8,0:21:38,range select,bar-5
p8,0:21:40,range select,bar-5
p8,0:21:41,range select,bar-5
p8,0:21:46,range select,bar-5
p8,0:21:49,range select,bar-5
p8,0:21:51,range select,bar-5
p8,0:21:54,range select,bar-5
p8,0:21:57,range select,bar-5
p8,0:21:58,range select,bar-5
p8,0:22:00,range select,bar-5
p8,0:22:01,range select,bar-5
p8,0:22:07,pan,geo-0-1
p8,0:22:08,pan,geo-0-1
p8,0:22:09,pan,geo-0-1
p8,0:22:10,pan,geo-0-1
p8,0:22:25,brush,hist-2
p8,0:22:37,brush,hist-3
p8,0:22:38,brush,hist-2
p8,0:22:39,brush,hist-2
p8,0:22:40,brush,hist-2
p8,0:22:45,brush,hist-3
p8,0:22:47,pan,geo-0-1
p8,0:22:48,pan,geo-0-1
p8,0:22:49,pan,geo-0-1
p8,0:22:50,pan,geo-0-1
p8,0:22:51,pan,geo-0-1
p8,0:22:52,pan,geo-0-1
p8,0:22:55,pan,geo-0-1
p8,0:22:56,pan,geo-0-1
p8,0:22:57,pan,geo-0-1
p8,0:22:58,pan,geo-0-1
p8,0:23:05,pan,geo-0-1
p8,0:23:06,pan,geo-0-1
p8,0:23:13,range select,geo-0-1
p8,0:23:14,range select,geo-0-1
p8,0:23:15,range select,geo-0-1
p8,0:23:16,range select,geo-0-1
p8,0:23:31,brush,hist-2
p8,0:23:36,range select,geo-0-1
p8,0:23:37,range select,geo-0-1
p8,0:23:38,range select,geo-0-1
p8,0:23:39,range select,geo-0-1
p8,0:24:10,brush,hist-3
p8,0:24:11,brush,hist-2
p8,0:24:15,brush,hist-2
p8,0:24:16,brush,hist-2
p8,0:24:17,brush,hist-2
p8,0:24:24,brush,hist-2
p8,0:24:25,brush,bar-5
p8,0:24:38,brush,hist-2
p8,0:24:39,brush,hist-2
p8,0:24:42,brush,hist-2
p8,0:24:43,brush,hist-2
p8,0:24:44,brush,hist-2
p8,0:24:45,brush,hist-2
p8,0:24:46,brush,hist-2
p8,0:24:47,brush,hist-2
p8,0:24:48,brush,hist-2
p8,0:24:49,brush,hist-2
p8,0:24:52,brush,hist-3
p8,0:24:54,pan,geo-0-1
p8,0:24:56,pan,geo-0-1
p8,0:24:58,brush,hist-3
p8,0:24:59,brush,hist-2
p8,0:25:02,brush,hist-2
p8,0:25:05,brush,hist-2
p8,0:25:06,brush,hist-2
p8,0:25:09,brush,hist-2
p8,0:25:10,brush,hist-2
p8,0:25:46,brush,hist-4
p8,0:25:50,brush,bar-5
p8,0:25:56,brush,bar-5
p8,0:25:57,brush,bar-5
p8,0:26:01,brush,bar-5
p8,0:26:03,brush,bar-5
p8,0:26:04,brush,bar-5
p8,0:26:06,brush,bar-5
p8,0:26:07,brush,hist-3
p8,0:26:08,brush,hist-2
p8,0:26:09,brush,hist-2
p8,0:26:14,brush,hist-2
p8,0:26:15,brush,hist-2
p8,0:26:16,brush,hist-2
p8,0:26:17,brush,hist-2
p8,0:26:24,brush,hist-2
p8,0:26:26,brush,hist-2
p8,0:26:28,brush,hist-2
p8,0:26:31,brush,hist-2
p8,0:26:33,brush,hist-2
p8,0:26:35,brush,hist-2
p8,0:26:53,brush,hist-2
p8,0:26:54,brush,hist-2
p8,0:26:57,brush,hist-2
p8,0:26:59,brush,hist-2
p8,0:27:01,brush,hist-2
p8,0:27:12,brush,hist-2
p8,0:27:13,brush,hist-2
p8,0:27:14,brush,hist-2
p8,0:27:15,brush,hist-2
p8,0:27:17,brush,hist-2
p8,0:27:26,brush,hist-2
p8,0:27:27,brush,hist-2
p8,0:27:28,brush,hist-2
p8,0:27:29,brush,hist-2
p8,0:27:30,brush,hist-2
p8,0:27:32,brush,hist-2
p8,0:27:33,brush,hist-2
p8,0:27:34,brush,hist-2
p8,0:27:42,brush,hist-2
p8,0:27:43,brush,hist-2
p8,0:27:58,brush,hist-2
p8,0:28:37,brush,hist-2
p8,0:28:38,brush,hist-2
p8,0:28:50,brush,hist-2
p8,0:28:52,brush,hist-2
p8,0:28:53,brush,hist-2
p8,0:28:54,brush,hist-2
p8,0:28:55,brush,hist-2
p8,0:28:59,brush,hist-2
p8,0:29:05,brush,hist-2
p8,0:29:07,brush,hist-2
p8,0:29:11,brush,hist-2
p8,0:29:15,brush,hist-3
p8,0:29:19,brush,hist-3
p8,0:29:26,brush,hist-3
p8,0:29:27,brush,hist-3
p8,0:29:28,brush,hist-3
p8,0:29:29,brush,hist-3
p8,0:29:30,brush,hist-3
p8,0:29:36,brush,hist-3
p8,0:29:37,brush,hist-3
p8,0:29:38,brush,hist-3
p8,0:29:40,brush,hist-3
p8,0:29:41,brush,hist-3
p8,0:29:43,brush,hist-3
p8,0:29:44,pan,geo-0-1
p8,0:29:45,pan,geo-0-1
p8,0:29:46,brush,hist-3
p8,0:29:47,brush,hist-3
p8,0:29:49,brush,hist-3
p8,0:29:50,brush,hist-3
p8,0:29:52,brush,hist-3
p8,0:29:54,brush,hist-3
p8,0:29:55,brush,hist-3
p8,0:29:57,brush,hist-3
p8,0:29:59,brush,hist-3
p8,0:30:01,brush,hist-3
p8,0:30:02,brush,hist-3
p8,0:30:04,brush,hist-3
p8,0:30:07,brush,hist-3
p8,0:30:08,brush,hist-3
p8,0:30:09,brush,hist-3
p8,0:30:10,brush,hist-3
p8,0:30:15,brush,hist-2
p8,0:30:16,brush,hist-2
p8,0:30:19,range select,hist-2
p8,0:30:55,brush,hist-4
p8,0:30:56,brush,hist-3
p8,0:30:57,brush,hist-3
p8,0:30:58,brush,hist-3
p8,0:30:59,brush,hist-3
p8,0:31:00,brush,hist-3
p8,0:31:01,brush,hist-3
p8,0:31:02,brush,hist-3
p8,0:31:03,brush,hist-3
p8,0:31:04,brush,hist-3
p8,0:31:05,brush,hist-3
p8,0:31:06,brush,hist-3
p8,0:31:07,brush,hist-3
p8,0:31:08,brush,hist-3
p8,0:31:09,brush,hist-3
p8,0:31:10,brush,hist-3
p8,0:31:11,brush,hist-3
p8,0:31:12,brush,hist-3
p8,0:31:13,brush,hist-3
p8,0:31:14,brush,hist-3
p8,0:31:15,brush,hist-3
p8,0:31:16,brush,hist-3
p8,0:31:17,brush,hist-3
p8,0:31:18,brush,hist-3
p8,0:31:21,brush,hist-3
p8,0:31:22,brush,hist-3
p8,0:31:23,brush,hist-3
p8,0:31:24,brush,hist-3
p8,0:31:30,brush,hist-3
p8,0:31:31,brush,hist-3
p8,0:31:33,brush,hist-3
p8,0:31:45,brush,hist-3
p8,0:31:46,brush,hist-3
p8,0:31:47,brush,hist-3
p8,0:31:48,brush,hist-3
p8,0:31:49,brush,hist-3
p8,0:31:50,brush,hist-3
p8,0:31:51,brush,hist-3
p8,0:31:53,brush,hist-3
p8,0:31:54,brush,hist-3
p8,0:31:55,brush,hist-3
p8,0:31:56,brush,hist-3
p8,0:31:57,brush,hist-3
p8,0:32:04,brush,hist-3
p8,0:32:05,brush,bar-5
p8,0:32:06,range select,bar-5
p8,0:33:24,range select,bar-5
p8,0:33:28,range select,bar-5
p8,0:33:30,range select,bar-5
p8,0:33:37,range select,bar-5
p8,0:33:39,range select,bar-5
p8,0:33:40,range select,bar-5
p8,0:33:46,range select,bar-5
p8,0:33:51,range select,bar-5
p8,0:33:54,range select,bar-5
p8,0:33:55,range select,bar-5
p8,0:33:57,range select,bar-5
p8,0:33:59,range select,bar-5
p8,0:34:03,range select,bar-5
p8,0:34:12,range select,bar-5
p8,0:34:14,range select,bar-5
p8,0:34:15,range select,bar-5
p8,0:34:17,range select,bar-5
p8,0:34:18,range select,bar-5
p8,0:34:20,range select,bar-5
p8,0:34:28,range select,bar-5
p8,0:34:30,range select,bar-5
p8,0:34:32,range select,bar-5
p8,0:34:33,range select,bar-5
p8,0:34:34,range select,bar-5
p8,0:34:36,range select,bar-5
p8,0:34:37,range select,bar-5
p8,0:34:38,range select,bar-5
p8,0:34:54,range select,bar-5
p8,0:34:56,range select,bar-5
p8,0:34:57,range select,bar-5
p8,0:35:17,range select,bar-5
p8,0:35:18,range select,bar-5
p8,0:35:20,range select,bar-5
p8,0:35:21,range select,bar-5
p8,0:35:22,range select,bar-5
p8,0:35:23,range select,bar-5
p8,0:35:25,range select,bar-5
