user, time, action, visualization
p16,0:05:26,pan,geo-0-1
p16,0:05:28,pan,geo-0-1
p16,0:05:29,pan,geo-0-1
p16,0:05:45,brush,hist-4
p16,0:05:54,brush,hist-4
p16,0:06:12,range select,geo-0-1
p16,0:06:13,range select,geo-0-1
p16,0:06:14,range select,geo-0-1
p16,0:07:07,range select,geo-0-1
p16,0:07:08,range select,geo-0-1
p16,0:07:09,range select,geo-0-1
p16,0:07:29,brush,bar-5
p16,0:07:33,range select,geo-0-1
p16,0:07:34,range select,geo-0-1
p16,0:07:35,range select,geo-0-1
p16,0:08:08,range select,geo-0-1
p16,0:08:09,range select,geo-0-1
p16,0:08:10,range select,geo-0-1
p16,0:08:11,range select,geo-0-1
p16,0:08:12,range select,geo-0-1
p16,0:08:13,range select,geo-0-1
p16,0:08:14,range select,geo-0-1
p16,0:08:15,range select,geo-0-1
p16,0:08:16,range select,geo-0-1
p16,0:08:17,range select,geo-0-1
p16,0:08:18,range select,geo-0-1
p16,0:08:19,range select,geo-0-1
p16,0:08:20,range select,geo-0-1
p16,0:08:21,range select,geo-0-1
p16,0:08:22,range select,geo-0-1
p16,0:08:23,range select,geo-0-1
p16,0:08:25,range select,geo-0-1
p16,0:08:26,range select,geo-0-1
p16,0:08:27,range select,geo-0-1
p16,0:08:28,range select,geo-0-1
p16,0:08:40,brush,hist-4
p16,0:08:41,brush,hist-3
p16,0:08:43,brush,hist-2
p16,0:08:46,range select,hist-2
p16,0:08:49,range select,hist-2
p16,0:08:53,range select,hist-2
p16,0:08:54,range select,hist-2
p16,0:08:55,range select,hist-2
p16,0:08:56,range select,hist-2
p16,0:08:58,range select,hist-2
p16,0:09:10,range select,hist-2
p16,0:09:17,range select,hist-2
p16,0:09:23,range select,hist-2
p16,0:09:32,pan,geo-0-1
p16,0:09:36,pan,geo-0-1
p16,0:09:37,zoom,geo-0-1
p16,0:09:42,range select,hist-2
p16,0:09:49,pan,geo-0-1
p16,0:09:53,pan,geo-0-1
p16,0:09:54,pan,geo-0-1
p16,0:09:56,pan,geo-0-1
p16,0:09:57,pan,geo-0-1
p16,0:09:58,pan,geo-0-1
p16,0:10:03,pan,geo-0-1
p16,0:10:04,pan,geo-0-1
p16,0:10:08,pan,geo-0-1
p16,0:10:09,pan,geo-0-1
p16,0:10:10,pan,geo-0-1
p16,0:10:11,pan,geo-0-1
p16,0:10:18,brush,bar-5
p16,0:10:19,brush,bar-5
p16,0:10:20,brush,bar-5
p16,0:10:21,brush,bar-5
p16,0:10:22,brush,bar-5
p16,0:10:24,brush,bar-5
p16,0:10:25,brush,bar-5
p16,0:10:26,brush,bar-5
p16,0:10:27,brush,bar-5
p16,0:10:28,brush,bar-5
p16,0:10:29,brush,bar-5
p16,0:10:30,brush,bar-5
p16,0:10:31,brush,bar-5
p16,0:10:32,brush,bar-5
p16,0:10:33,brush,bar-5
p16,0:10:34,brush,bar-5
p16,0:10:35,brush,bar-5
p16,0:10:37,range select,geo-0-1
p16,0:10:38,range select,geo-0-1
p16,0:10:39,range select,geo-0-1
p16,0:10:40,range select,geo-0-1
p16,0:10:41,range select,geo-0-1
p16,0:10:42,range select,geo-0-1
p16,0:10:43,range select,geo-0-1
p16,0:11:09,range select,hist-2
p16,0:11:23,range select,geo-0-1
p16,0:11:24,range select,geo-0-1
p16,0:11:25,range select,geo-0-1
p16,0:11:26,range select,geo-0-1
p16,0:11:29,range select,geo-0-1
p16,0:11:30,range select,geo-0-1
p16,0:11:49,pan,geo-0-1
p16,0:11:50,pan,geo-0-1
p16,0:11:51,pan,geo-0-1
p16,0:11:52,pan,geo-0-1
p16,0:11:53,pan,geo-0-1
p16,0:11:54,pan,geo-0-1
p16,0:11:55,pan,geo-0-1
p16,0:11:57,range select,bar-5
p16,0:12:03,pan,geo-0-1
p16,0:12:04,pan,geo-0-1
p16,0:12:08,range select,bar-5
p16,0:12:13,range select,bar-5
p16,0:12:16,range select,bar-5
p16,0:12:19,brush,bar-5
p16,0:12:20,brush,bar-5
p16,0:12:27,range select,bar-5
p16,0:12:32,pan,geo-0-1
p16,0:12:34,pan,geo-0-1
p16,0:12:36,pan,geo-0-1
p16,0:12:38,pan,geo-0-1
p16,0:12:40,pan,geo-0-1
p16,0:12:41,pan,geo-0-1
p16,0:12:44,pan,geo-0-1
p16,0:12:45,zoom,geo-0-1
p16,0:12:50,pan,geo-0-1
p16,0:12:53,pan,geo-0-1
p16,0:12:59,pan,geo-0-1
p16,0:13:03,range select,geo-0-1
p16,0:13:04,range select,geo-0-1
p16,0:13:05,range select,geo-0-1
p16,0:13:13,brush,bar-5
p16,0:13:14,range select,bar-5
p16,0:13:20,range select,geo-0-1
p16,0:13:21,range select,geo-0-1
p16,0:13:22,range select,geo-0-1
p16,0:13:23,range select,geo-0-1
p16,0:13:47,pan,geo-0-1
p16,0:13:48,pan,geo-0-1
p16,0:13:49,pan,geo-0-1
p16,0:13:50,pan,geo-0-1
p16,0:13:51,pan,geo-0-1
p16,0:13:54,pan,geo-0-1
p16,0:13:55,pan,geo-0-1
p16,0:13:56,pan,geo-0-1
p16,0:13:57,pan,geo-0-1
p16,0:13:58,pan,geo-0-1
p16,0:14:01,brush,bar-5
p16,0:14:10,brush,bar-5
p16,0:14:12,brush,bar-5
p16,0:14:13,range select,bar-5
p16,0:14:15,range select,geo-0-1
p16,0:14:16,range select,geo-0-1
p16,0:14:19,range select,bar-5
p16,0:14:24,pan,geo-0-1
p16,0:14:26,pan,geo-0-1
p16,0:14:27,pan,geo-0-1
p16,0:14:32,pan,geo-0-1
p16,0:14:33,pan,geo-0-1
p16,0:14:34,pan,geo-0-1
p16,0:14:37,pan,geo-0-1
p16,0:14:42,pan,geo-0-1
p16,0:14:43,pan,geo-0-1
p16,0:14:45,pan,geo-0-1
p16,0:14:46,pan,geo-0-1
p16,0:14:54,pan,geo-0-1
p16,0:15:03,range select,bar-5
p16,0:15:06,brush,bar-5
p16,0:15:07,brush,bar-5
p16,0:15:23,range select,bar-5
p16,0:15:30,pan,geo-0-1
p16,0:15:31,pan,geo-0-1
p16,0:15:33,pan,geo-0-1
p16,0:15:35,pan,geo-0-1
p16,0:15:38,brush,bar-5
p16,0:15:39,brush,bar-5
p16,0:15:42,brush,bar-5
p16,0:15:45,pan,geo-0-1
p16,0:15:46,pan,geo-0-1
p16,0:15:47,brush,bar-5
p16,0:15:48,brush,bar-5
p16,0:15:49,brush,bar-5
p16,0:15:54,brush,hist-4
p16,0:15:55,brush,hist-4
p16,0:15:56,brush,hist-2
p16,0:15:57,brush,hist-2
p16,0:15:58,brush,hist-2
p16,0:15:59,range select,hist-2
p16,0:16:06,range select,hist-2
p16,0:16:10,range select,hist-2
p16,0:16:11,range select,hist-2
p16,0:16:15,range select,hist-2
p16,0:16:16,range select,hist-2
p16,0:16:29,brush,hist-2
p16,0:16:30,brush,hist-4
p16,0:16:31,brush,hist-2
p16,0:16:32,brush,hist-2
p16,0:16:33,brush,hist-2
p16,0:16:34,brush,hist-2
p16,0:16:53,brush,hist-2
p16,0:16:54,range select,hist-2
p16,0:16:55,range select,hist-2
p16,0:17:00,range select,hist-2
p16,0:17:02,brush,hist-2
p16,0:17:03,brush,hist-2
p16,0:17:04,brush,hist-2
p16,0:17:05,brush,hist-2
p16,0:17:06,brush,hist-2
p16,0:17:13,brush,hist-2
p16,0:17:15,brush,hist-2
p16,0:17:16,brush,hist-2
p16,0:17:19,brush,hist-3
p16,0:17:20,brush,hist-3
p16,0:17:21,brush,bar-5
p16,0:17:22,range select,bar-5
p16,0:17:31,brush,hist-4
p16,0:17:32,brush,hist-4
p16,0:17:49,range select,geo-0-1
p16,0:17:50,range select,geo-0-1
p16,0:17:51,range select,geo-0-1
p16,0:18:10,range select,geo-0-1
p16,0:18:11,range select,geo-0-1
p16,0:18:19,brush,hist-4
p16,0:18:25,brush,bar-5
p16,0:18:32,pan,geo-0-1
p16,0:18:33,pan,geo-0-1
p16,0:18:35,pan,geo-0-1
p16,0:18:36,pan,geo-0-1
p16,0:18:39,pan,geo-0-1
p16,0:18:40,pan,geo-0-1
p16,0:18:41,pan,geo-0-1
p16,0:18:46,range select,geo-0-1
p16,0:18:47,range select,geo-0-1
p16,0:18:48,range select,geo-0-1
p16,0:18:49,range select,geo-0-1
p16,0:19:10,brush,bar-5
p16,0:19:14,range select,bar-5
p16,0:19:39,pan,geo-0-1
p16,0:19:40,pan,geo-0-1
p16,0:19:43,pan,geo-0-1
p16,0:19:44,pan,geo-0-1
p16,0:19:45,pan,geo-0-1
p16,0:19:46,pan,geo-0-1
p16,0:19:47,pan,geo-0-1
p16,0:19:48,pan,geo-0-1
p16,0:20:33,pan,geo-0-1
p16,0:20:34,pan,geo-0-1
p16,0:20:36,pan,geo-0-1
p16,0:20:39,brush,bar-5
p16,0:20:43,range select,geo-0-1
p16,0:20:44,range select,geo-0-1
p16,0:20:51,pan,geo-0-1
p16,0:20:52,pan,geo-0-1
p16,0:20:54,pan,geo-0-1
p16,0:21:01,range select,geo-0-1
p16,0:21:02,range select,geo-0-1
p16,0:21:03,range select,geo-0-1
p16,0:21:34,brush,hist-4
p16,0:21:39,range select,geo-0-1
p16,0:21:40,range select,geo-0-1
p16,0:21:41,range select,geo-0-1
p16,0:21:42,range select,geo-0-1
p16,0:21:52,range select,geo-0-1
p16,0:21:53,range select,geo-0-1
p16,0:21:54,range select,geo-0-1
p16,0:22:02,range select,geo-0-1
p16,0:22:03,range select,geo-0-1
p16,0:22:37,range select,bar-5
p16,0:22:47,pan,geo-0-1
p16,0:22:49,pan,geo-0-1
p16,0:22:50,pan,geo-0-1
p16,0:23:11,pan,geo-0-1
p16,0:23:12,pan,geo-0-1
p16,0:23:13,pan,geo-0-1
p16,0:23:14,pan,geo-0-1
p16,0:23:16,pan,geo-0-1
p16,0:24:04,brush,bar-5
p16,0:24:05,brush,bar-5
p16,0:24:07,brush,bar-5
p16,0:24:29,range select,bar-5
p16,0:24:57,brush,bar-5
p16,0:24:58,brush,bar-5
p16,0:25:12,brush,bar-5
p16,0:25:13,brush,bar-5
p16,0:25:14,brush,bar-5
p16,0:25:17,brush,bar-5
p16,0:25:25,brush,bar-5
p16,0:25:26,brush,bar-5
p16,0:25:29,brush,bar-5
p16,0:25:30,brush,bar-5
p16,0:25:31,brush,bar-5
p16,0:25:34,brush,bar-5
p16,0:25:35,brush,bar-5
p16,0:25:39,brush,bar-5
p16,0:25:40,brush,bar-5
p16,0:25:42,brush,bar-5
p16,0:25:44,brush,bar-5
p16,0:25:45,brush,bar-5
p16,0:25:46,brush,bar-5
p16,0:25:48,brush,bar-5
p16,0:25:49,brush,bar-5
p16,0:25:51,brush,bar-5
p16,0:25:52,brush,bar-5
p16,0:25:53,brush,bar-5
p16,0:25:55,brush,bar-5
p16,0:26:02,brush,bar-5
p16,0:26:04,brush,bar-5
p16,0:26:05,brush,bar-5
p16,0:26:27,brush,bar-5
p16,0:26:29,brush,bar-5
p16,0:26:30,brush,bar-5
p16,0:26:34,brush,bar-5
p16,0:26:36,brush,bar-5
p16,0:26:38,brush,bar-5
p16,0:26:41,brush,bar-5
p16,0:26:42,brush,bar-5
p16,0:26:44,brush,bar-5
p16,0:27:21,brush,bar-5
p16,0:27:23,brush,bar-5
p16,0:27:25,brush,bar-5
p16,0:27:26,brush,bar-5
p16,0:27:31,brush,bar-5
p16,0:27:33,brush,bar-5
p16,0:27:37,brush,bar-5
p16,0:27:38,brush,bar-5
p16,0:27:39,brush,bar-5
p16,0:27:49,brush,bar-5
