user, time, action, visualization
p17,0:11:34,pan,geo-0-1
p17,0:11:35,pan,geo-0-1
p17,0:11:36,pan,geo-0-1
p17,0:11:37,pan,geo-0-1
p17,0:11:38,pan,geo-0-1
p17,0:11:40,pan,geo-0-1
p17,0:11:42,pan,geo-0-1
p17,0:11:43,pan,geo-0-1
p17,0:11:45,pan,geo-0-1
p17,0:11:46,pan,geo-0-1
p17,0:11:48,pan,geo-0-1
p17,0:11:49,pan,geo-0-1
p17,0:11:50,pan,geo-0-1
p17,0:11:51,zoom,geo-0-1
p17,0:11:52,pan,geo-0-1
p17,0:11:54,pan,geo-0-1
p17,0:11:56,pan,geo-0-1
p17,0:11:57,pan,geo-0-1
p17,0:11:58,pan,geo-0-1
p17,0:11:59,pan,geo-0-1
p17,0:12:01,pan,geo-0-1
p17,0:12:03,pan,geo-0-1
p17,0:12:04,pan,geo-0-1
p17,0:12:05,pan,geo-0-1
p17,0:12:06,pan,geo-0-1
p17,0:12:08,pan,geo-0-1
p17,0:12:09,pan,geo-0-1
p17,0:12:59,pan,geo-0-1
p17,0:13:00,pan,geo-0-1
p17,0:13:04,range select,bar-5
p17,0:13:06,pan,geo-0-1
p17,0:13:07,pan,geo-0-1
p17,0:13:08,pan,geo-0-1
p17,0:13:09,pan,geo-0-1
p17,0:13:11,brush,bar-5
p17,0:13:13,range select,bar-5
p17,0:13:15,pan,geo-0-1
p17,0:13:16,pan,geo-0-1
p17,0:13:17,pan,geo-0-1
p17,0:13:36,pan,geo-0-1
p17,0:13:37,pan,geo-0-1
p17,0:13:40,pan,geo-0-1
p17,0:13:42,pan,geo-0-1
p17,0:13:43,pan,geo-0-1
p17,0:13:44,pan,geo-0-1
p17,0:13:45,pan,geo-0-1
p17,0:13:46,pan,geo-0-1
p17,0:13:47,pan,geo-0-1
p17,0:13:49,pan,geo-0-1
p17,0:13:50,pan,geo-0-1
p17,0:13:51,pan,geo-0-1
p17,0:13:53,pan,geo-0-1
p17,0:13:54,pan,geo-0-1
p17,0:14:02,pan,geo-0-1
p17,0:14:04,pan,geo-0-1
p17,0:14:05,pan,geo-0-1
p17,0:14:06,pan,geo-0-1
p17,0:14:08,pan,geo-0-1
p17,0:14:10,pan,geo-0-1
p17,0:14:11,pan,geo-0-1
p17,0:14:12,pan,geo-0-1
p17,0:14:13,pan,geo-0-1
p17,0:14:14,pan,geo-0-1
p17,0:14:15,pan,geo-0-1
p17,0:14:17,pan,geo-0-1
