user, time, action, visualization
p12,0:05:01,pan,geo-0-1
p12,0:05:02,pan,geo-0-1
p12,0:05:03,pan,geo-0-1
p12,0:05:08,pan,geo-0-1
p12,0:05:09,pan,geo-0-1
p12,0:05:10,pan,geo-0-1
p12,0:05:11,brush,hist-3
p12,0:05:12,brush,hist-4
p12,0:05:13,brush,hist-4
p12,0:05:15,pan,geo-0-1
p12,0:05:16,brush,hist-4
p12,0:05:17,brush,hist-4
p12,0:05:18,brush,hist-4
p12,0:05:19,brush,hist-4
p12,0:05:20,brush,hist-4
p12,0:05:21,brush,hist-4
p12,0:05:22,brush,hist-4
p12,0:05:23,pan,geo-0-1
p12,0:05:24,brush,hist-4
p12,0:05:25,brush,hist-4
p12,0:05:26,brush,hist-4
p12,0:05:27,brush,hist-4
p12,0:05:28,brush,hist-4
p12,0:05:31,pan,geo-0-1
p12,0:05:32,pan,geo-0-1
p12,0:05:33,pan,geo-0-1
p12,0:05:35,pan,geo-0-1
p12,0:05:36,pan,geo-0-1
p12,0:05:41,range select,geo-0-1
p12,0:05:54,range select,geo-0-1
p12,0:05:55,range select,geo-0-1
p12,0:06:05,range select,geo-0-1
p12,0:06:06,range select,geo-0-1
p12,0:06:19,pan,geo-0-1
p12,0:06:20,zoom,geo-0-1
p12,0:06:21,pan,geo-0-1
p12,0:06:22,pan,geo-0-1
p12,0:06:24,pan,geo-0-1
p12,0:06:27,brush,hist-3
p12,0:06:28,brush,hist-3
p12,0:06:29,brush,hist-3
p12,0:06:30,brush,hist-3
p12,0:06:31,brush,hist-3
p12,0:06:32,pan,geo-0-1
p12,0:06:33,pan,geo-0-1
p12,0:06:34,pan,geo-0-1
p12,0:06:35,pan,geo-0-1
p12,0:06:36,brush,hist-3
p12,0:06:37,brush,hist-4
p12,0:06:38,brush,hist-4
p12,0:06:39,brush,hist-4
p12,0:06:40,brush,hist-4
p12,0:06:41,brush,hist-4
p12,0:06:44,brush,hist-4
p12,0:06:45,brush,hist-4
p12,0:06:46,brush,hist-4
p12,0:06:47,brush,hist-4
p12,0:06:48,brush,hist-4
p12,0:06:49,brush,hist-4
p12,0:06:50,brush,hist-4
p12,0:06:51,brush,hist-4
p12,0:06:53,pan,geo-0-1
p12,0:06:54,pan,geo-0-1
p12,0:06:55,pan,geo-0-1
p12,0:06:56,brush,hist-4
p12,0:06:57,brush,hist-4
p12,0:06:59,pan,geo-0-1
p12,0:07:00,pan,geo-0-1
p12,0:07:03,range select,geo-0-1
p12,0:07:08,pan,geo-0-1
p12,0:07:09,pan,geo-0-1
p12,0:07:10,range select,geo-0-1
p12,0:07:11,range select,geo-0-1
p12,0:07:15,brush,bar-5
p12,0:07:17,pan,geo-0-1
p12,0:07:18,range select,geo-0-1
p12,0:07:23,range select,geo-0-1
p12,0:07:28,range select,geo-0-1
p12,0:07:33,pan,geo-0-1
p12,0:07:34,pan,geo-0-1
p12,0:07:36,pan,geo-0-1
p12,0:07:37,pan,geo-0-1
p12,0:07:38,pan,geo-0-1
p12,0:07:39,range select,geo-0-1
p12,0:07:40,range select,geo-0-1
p12,0:07:43,range select,geo-0-1
p12,0:07:46,pan,geo-0-1
p12,0:07:47,zoom,geo-0-1
p12,0:07:48,pan,geo-0-1
p12,0:07:50,pan,geo-0-1
p12,0:07:51,pan,geo-0-1
p12,0:07:53,pan,geo-0-1
p12,0:07:54,pan,geo-0-1
p12,0:07:56,pan,geo-0-1
p12,0:07:58,pan,geo-0-1
p12,0:07:59,pan,geo-0-1
p12,0:08:00,pan,geo-0-1
p12,0:08:01,pan,geo-0-1
p12,0:08:03,pan,geo-0-1
p12,0:08:04,pan,geo-0-1
p12,0:08:08,range select,geo-0-1
p12,0:08:20,brush,bar-5
p12,0:08:21,brush,bar-5
p12,0:08:22,pan,geo-0-1
p12,0:08:24,pan,geo-0-1
p12,0:08:25,pan,geo-0-1
p12,0:08:27,pan,geo-0-1
p12,0:08:28,pan,geo-0-1
p12,0:08:30,pan,geo-0-1
p12,0:08:31,pan,geo-0-1
p12,0:08:32,pan,geo-0-1
p12,0:08:34,pan,geo-0-1
p12,0:08:35,pan,geo-0-1
p12,0:08:36,pan,geo-0-1
p12,0:08:37,pan,geo-0-1
p12,0:08:38,pan,geo-0-1
p12,0:08:40,pan,geo-0-1
p12,0:08:43,pan,geo-0-1
p12,0:08:45,pan,geo-0-1
p12,0:08:46,pan,geo-0-1
p12,0:08:47,pan,geo-0-1
