user, time, action, visualization
p2,0:04:21,brush,bar-4
p2,0:04:22,brush,bar-4
p2,0:04:24,brush,bar-4
p2,0:04:25,brush,bar-4
p2,0:04:26,brush,bar-4
p2,0:04:34,brush,bar-4
p2,0:04:44,brush,bar-4
p2,0:04:46,brush,bar-4
p2,0:04:47,brush,bar-4
p2,0:04:48,brush,bar-4
p2,0:04:49,brush,bar-4
p2,0:04:50,brush,bar-4
p2,0:04:53,zoom,scatterplot-0-1
p2,0:04:55,pan,scatterplot-0-1
p2,0:04:58,range select,scatterplot-0-1
p2,0:04:59,range select,scatterplot-0-1
p2,0:05:05,range select,scatterplot-0-1
p2,0:05:06,range select,scatterplot-0-1
p2,0:05:51,zoom,scatterplot-0-1
p2,0:05:52,pan,scatterplot-0-1
p2,0:05:53,pan,scatterplot-0-1
p2,0:05:54,pan,scatterplot-0-1
p2,0:05:56,range select,scatterplot-0-1
p2,0:05:59,range select,scatterplot-0-1
p2,0:06:00,range select,scatterplot-0-1
p2,0:06:01,range select,scatterplot-0-1
p2,0:06:02,range select,scatterplot-0-1
p2,0:06:08,zoom,scatterplot-0-1
p2,0:06:09,pan,scatterplot-0-1
p2,0:06:12,range select,scatterplot-0-1
p2,0:06:13,range select,scatterplot-0-1
p2,0:06:14,range select,scatterplot-0-1
p2,0:06:15,range select,scatterplot-0-1
p2,0:06:16,range select,scatterplot-0-1
p2,0:06:19,zoom,scatterplot-0-1
p2,0:06:21,zoom,scatterplot-0-1
p2,0:06:22,range select,scatterplot-0-1
p2,0:06:23,range select,scatterplot-0-1
p2,0:06:24,range select,scatterplot-0-1
p2,0:06:29,range select,scatterplot-0-1
p2,0:06:30,range select,scatterplot-0-1
p2,0:06:31,range select,scatterplot-0-1
p2,0:06:32,range select,scatterplot-0-1
p2,0:06:54,range select,scatterplot-0-1
p2,0:06:55,range select,scatterplot-0-1
p2,0:06:56,range select,scatterplot-0-1
p2,0:07:03,range select,scatterplot-0-1
p2,0:07:07,range select,scatterplot-0-1
p2,0:07:08,range select,scatterplot-0-1
p2,0:07:23,range select,scatterplot-0-1
p2,0:07:24,range select,scatterplot-0-1
p2,0:07:25,range select,scatterplot-0-1
p2,0:07:31,range select,scatterplot-0-1
p2,0:07:32,pan,scatterplot-0-1
p2,0:07:33,range select,scatterplot-0-1
p2,0:07:34,range select,scatterplot-0-1
p2,0:07:35,range select,scatterplot-0-1
p2,0:07:36,range select,scatterplot-0-1
p2,0:07:59,range select,scatterplot-0-1
p2,0:08:00,range select,scatterplot-0-1
p2,0:08:05,range select,scatterplot-0-1
p2,0:08:06,range select,scatterplot-0-1
p2,0:08:07,range select,scatterplot-0-1
p2,0:08:16,range select,scatterplot-0-1
p2,0:08:17,range select,scatterplot-0-1
p2,0:08:18,pan,scatterplot-0-1
p2,0:08:19,range select,scatterplot-0-1
p2,0:08:20,zoom,scatterplot-0-1
p2,0:08:21,pan,scatterplot-0-1
p2,0:08:22,pan,scatterplot-0-1
p2,0:08:23,pan,scatterplot-0-1
p2,0:08:39,range select,scatterplot-0-1
p2,0:08:41,range select,scatterplot-0-1
p2,0:08:42,brush,bar-4
p2,0:08:44,range select,scatterplot-0-1
p2,0:08:45,range select,scatterplot-0-1
p2,0:08:47,pan,scatterplot-0-1
p2,0:08:48,pan,scatterplot-0-1
p2,0:08:49,pan,scatterplot-0-1
p2,0:08:50,pan,scatterplot-0-1
p2,0:08:52,pan,scatterplot-0-1
p2,0:08:53,pan,scatterplot-0-1
p2,0:08:54,pan,scatterplot-0-1
p2,0:08:55,pan,scatterplot-0-1
p2,0:08:56,pan,scatterplot-0-1
p2,0:08:58,range select,scatterplot-0-1
p2,0:09:00,pan,scatterplot-0-1
p2,0:09:01,pan,scatterplot-0-1
p2,0:09:02,range select,scatterplot-0-1
p2,0:09:03,range select,scatterplot-0-1
p2,0:09:35,zoom,scatterplot-0-1
p2,0:09:36,zoom,scatterplot-0-1
p2,0:09:38,zoom,scatterplot-0-1
p2,0:09:40,pan,scatterplot-0-1
p2,0:09:41,pan,scatterplot-0-1
p2,0:09:42,pan,scatterplot-0-1
p2,0:09:43,pan,scatterplot-0-1
p2,0:09:44,pan,scatterplot-0-1
p2,0:09:45,pan,scatterplot-0-1
p2,0:09:46,pan,scatterplot-0-1
p2,0:09:47,pan,scatterplot-0-1
p2,0:09:48,pan,scatterplot-0-1
p2,0:09:49,pan,scatterplot-0-1
p2,0:09:50,pan,scatterplot-0-1
p2,0:09:51,pan,scatterplot-0-1
p2,0:09:52,zoom,scatterplot-0-1
p2,0:09:55,pan,scatterplot-0-1
p2,0:09:56,pan,scatterplot-0-1
p2,0:09:57,zoom,scatterplot-0-1
p2,0:09:58,pan,scatterplot-0-1
p2,0:09:59,pan,scatterplot-0-1
p2,0:10:00,pan,scatterplot-0-1
p2,0:10:01,zoom,scatterplot-0-1
p2,0:10:02,pan,scatterplot-0-1
p2,0:10:03,pan,scatterplot-0-1
p2,0:10:04,pan,scatterplot-0-1
p2,0:10:05,zoom,scatterplot-0-1
p2,0:10:06,pan,scatterplot-0-1
p2,0:10:07,pan,scatterplot-0-1
p2,0:10:08,pan,scatterplot-0-1
p2,0:10:10,pan,scatterplot-0-1
p2,0:10:11,pan,scatterplot-0-1
p2,0:10:12,pan,scatterplot-0-1
p2,0:10:13,pan,scatterplot-0-1
p2,0:10:15,pan,scatterplot-0-1
p2,0:10:16,range select,scatterplot-0-1
p2,0:10:17,range select,scatterplot-0-1
p2,0:10:23,brush,bar-4
p2,0:10:29,range select,scatterplot-0-1
p2,0:10:30,range select,scatterplot-0-1
p2,0:10:31,range select,scatterplot-0-1
p2,0:10:32,range select,scatterplot-0-1
p2,0:10:35,pan,scatterplot-0-1
p2,0:10:36,pan,scatterplot-0-1
p2,0:10:37,pan,scatterplot-0-1
p2,0:10:38,pan,scatterplot-0-1
p2,0:10:39,range select,scatterplot-0-1
p2,0:10:40,range select,scatterplot-0-1
p2,0:11:01,pan,bar-4
p2,0:11:04,pan,scatterplot-0-1
p2,0:11:05,pan,scatterplot-0-1
p2,0:11:06,pan,scatterplot-0-1
p2,0:11:10,pan,scatterplot-0-1
p2,0:11:11,pan,scatterplot-0-1
p2,0:11:18,pan,bar-4
p2,0:11:20,pan,scatterplot-0-1
p2,0:11:21,pan,scatterplot-0-1
p2,0:11:22,pan,scatterplot-0-1
p2,0:11:23,pan,scatterplot-0-1
p2,0:11:24,pan,scatterplot-0-1
p2,0:11:25,pan,scatterplot-0-1
p2,0:11:27,pan,bar-4
p2,0:11:28,pan,bar-4
p2,0:11:29,pan,scatterplot-0-1
p2,0:11:30,pan,scatterplot-0-1
p2,0:11:31,pan,scatterplot-0-1
p2,0:11:32,range select,scatterplot-0-1
p2,0:11:33,range select,scatterplot-0-1
p2,0:11:34,range select,scatterplot-0-1
p2,0:11:37,pan,bar-4
p2,0:11:44,range select,scatterplot-0-1
p2,0:11:45,range select,scatterplot-0-1
p2,0:11:52,range select,scatterplot-0-1
p2,0:11:53,range select,scatterplot-0-1
p2,0:11:54,range select,scatterplot-0-1
p2,0:11:55,range select,scatterplot-0-1
p2,0:11:57,range select,scatterplot-0-1
p2,0:11:58,range select,scatterplot-0-1
p2,0:11:59,range select,scatterplot-0-1
p2,0:12:01,range select,scatterplot-0-1
p2,0:12:02,range select,scatterplot-0-1
p2,0:12:03,range select,scatterplot-0-1
p2,0:12:04,range select,scatterplot-0-1
p2,0:12:05,range select,scatterplot-0-1
p2,0:12:34,pan,scatterplot-0-1
p2,0:12:40,pan,scatterplot-0-1
p2,0:12:41,pan,scatterplot-0-1
p2,0:12:42,pan,scatterplot-0-1
p2,0:12:43,pan,scatterplot-0-1
p2,0:12:44,pan,scatterplot-0-1
p2,0:12:45,range select,scatterplot-0-1
p2,0:12:46,range select,scatterplot-0-1
p2,0:12:47,range select,scatterplot-0-1
p2,0:13:13,pan,bar-4
p2,0:13:20,pan,scatterplot-0-1
p2,0:13:21,pan,scatterplot-0-1
p2,0:13:22,pan,scatterplot-0-1
p2,0:13:23,pan,scatterplot-0-1
p2,0:13:24,pan,scatterplot-0-1
p2,0:13:25,pan,scatterplot-0-1
p2,0:13:26,pan,scatterplot-0-1
p2,0:13:27,pan,scatterplot-0-1
p2,0:13:34,pan,scatterplot-0-1
p2,0:13:35,range select,scatterplot-0-1
p2,0:13:36,range select,scatterplot-0-1
p2,0:13:39,pan,scatterplot-0-1
p2,0:13:41,range select,scatterplot-0-1
p2,0:13:42,range select,scatterplot-0-1
p2,0:13:43,range select,scatterplot-0-1
p2,0:13:44,range select,scatterplot-0-1
p2,0:13:45,pan,scatterplot-0-1
p2,0:13:47,range select,scatterplot-0-1
p2,0:13:48,range select,scatterplot-0-1
p2,0:13:56,zoom,scatterplot-0-1
p2,0:13:57,pan,scatterplot-0-1
p2,0:13:59,range select,scatterplot-0-1
p2,0:14:00,range select,scatterplot-0-1
p2,0:14:05,zoom,scatterplot-0-1
p2,0:14:06,zoom,scatterplot-0-1
p2,0:14:07,pan,scatterplot-0-1
p2,0:14:10,zoom,scatterplot-0-1
p2,0:14:11,pan,scatterplot-0-1
p2,0:14:12,pan,scatterplot-0-1
p2,0:14:16,range select,scatterplot-0-1
p2,0:14:20,pan,scatterplot-0-1
p2,0:14:21,range select,scatterplot-0-1
p2,0:14:22,range select,scatterplot-0-1
p2,0:14:33,brush,bar-4
p2,0:14:35,range select,scatterplot-0-1
p2,0:14:36,range select,scatterplot-0-1
p2,0:14:38,range select,scatterplot-0-1
p2,0:14:40,brush,bar-4
p2,0:14:41,range select,scatterplot-0-1
p2,0:14:42,range select,scatterplot-0-1
p2,0:14:58,pan,scatterplot-0-1
p2,0:15:03,range select,scatterplot-0-1
p2,0:15:04,range select,scatterplot-0-1
p2,0:15:29,range select,scatterplot-0-1
p2,0:15:30,range select,scatterplot-0-1
p2,0:15:34,brush,bar-4
p2,0:15:35,brush,bar-4
p2,0:15:39,pan,bar-4
p2,0:15:41,brush,bar-4
p2,0:15:42,brush,bar-4
p2,0:15:43,brush,bar-4
p2,0:15:44,range select,scatterplot-0-1
p2,0:15:47,pan,scatterplot-0-1
p2,0:15:53,brush,bar-4
p2,0:15:54,brush,bar-4
p2,0:15:55,brush,bar-4
p2,0:15:56,brush,bar-2
p2,0:15:57,brush,bar-4
p2,0:15:58,brush,bar-4
p2,0:15:59,brush,bar-4
p2,0:16:00,brush,bar-4
p2,0:16:01,pan,bar-4
p2,0:16:04,pan,scatterplot-0-1
p2,0:16:05,pan,scatterplot-0-1
p2,0:16:06,pan,scatterplot-0-1
p2,0:16:07,pan,scatterplot-0-1
p2,0:16:08,pan,scatterplot-0-1
p2,0:16:09,pan,scatterplot-0-1
p2,0:16:13,pan,scatterplot-0-1
p2,0:16:14,pan,scatterplot-0-1
p2,0:16:15,pan,scatterplot-0-1
p2,0:16:16,pan,scatterplot-0-1
p2,0:16:17,pan,scatterplot-0-1
p2,0:16:19,pan,scatterplot-0-1
p2,0:16:20,pan,scatterplot-0-1
p2,0:16:21,pan,scatterplot-0-1
p2,0:16:27,pan,scatterplot-0-1
p2,0:16:28,pan,scatterplot-0-1
p2,0:16:29,pan,scatterplot-0-1
p2,0:16:30,pan,scatterplot-0-1
p2,0:16:31,pan,scatterplot-0-1
p2,0:16:32,pan,scatterplot-0-1
p2,0:16:33,pan,scatterplot-0-1
p2,0:16:34,pan,scatterplot-0-1
p2,0:16:35,pan,scatterplot-0-1
p2,0:16:37,pan,scatterplot-0-1
p2,0:16:38,range select,scatterplot-0-1
p2,0:16:39,pan,scatterplot-0-1
p2,0:16:40,range select,scatterplot-0-1
p2,0:16:42,pan,bar-4
p2,0:16:43,pan,scatterplot-0-1
p2,0:16:44,pan,scatterplot-0-1
p2,0:16:45,pan,scatterplot-0-1
p2,0:16:46,pan,scatterplot-0-1
p2,0:16:47,pan,scatterplot-0-1
p2,0:16:48,pan,scatterplot-0-1
p2,0:16:49,pan,scatterplot-0-1
p2,0:16:54,pan,scatterplot-0-1
p2,0:16:55,pan,scatterplot-0-1
p2,0:16:56,pan,scatterplot-0-1
p2,0:16:57,pan,scatterplot-0-1
p2,0:16:59,range select,scatterplot-0-1
p2,0:17:00,range select,scatterplot-0-1
p2,0:17:01,range select,scatterplot-0-1
p2,0:17:02,range select,scatterplot-0-1
p2,0:17:09,pan,bar-4
p2,0:17:11,pan,bar-4
p2,0:17:13,pan,bar-4
p2,0:17:16,pan,scatterplot-0-1
p2,0:17:17,pan,scatterplot-0-1
p2,0:17:18,pan,scatterplot-0-1
p2,0:17:20,pan,bar-4
p2,0:17:21,range select,scatterplot-0-1
p2,0:17:22,range select,scatterplot-0-1
p2,0:17:23,pan,scatterplot-0-1
p2,0:17:25,range select,scatterplot-0-1
p2,0:17:26,range select,scatterplot-0-1
p2,0:17:27,range select,scatterplot-0-1
p2,0:17:41,pan,bar-4
p2,0:17:47,brush,bar-4
p2,0:17:49,zoom,scatterplot-0-1
p2,0:17:50,pan,scatterplot-0-1
p2,0:17:51,pan,scatterplot-0-1
p2,0:17:52,zoom,scatterplot-0-1
p2,0:17:53,pan,scatterplot-0-1
p2,0:17:54,brush,bar-4
p2,0:17:55,brush,bar-4
p2,0:17:57,brush,bar-4
p2,0:18:03,range select,scatterplot-0-1
p2,0:18:04,range select,scatterplot-0-1
p2,0:18:05,pan,scatterplot-0-1
p2,0:18:08,zoom,scatterplot-0-1
p2,0:18:09,zoom,scatterplot-0-1
p2,0:18:10,range select,scatterplot-0-1
p2,0:18:11,range select,scatterplot-0-1
p2,0:18:28,brush,bar-4
p2,0:18:29,brush,bar-4
p2,0:18:52,zoom,scatterplot-0-1
p2,0:18:54,pan,scatterplot-0-1
p2,0:18:55,pan,scatterplot-0-1
p2,0:19:00,pan,scatterplot-0-1
p2,0:19:01,pan,scatterplot-0-1
p2,0:19:10,pan,scatterplot-0-1
p2,0:19:11,pan,scatterplot-0-1
p2,0:19:12,pan,scatterplot-0-1
p2,0:19:13,pan,scatterplot-0-1
p2,0:19:17,pan,scatterplot-0-1
p2,0:19:18,pan,scatterplot-0-1
p2,0:19:19,pan,scatterplot-0-1
p2,0:19:20,pan,scatterplot-0-1
p2,0:19:21,pan,scatterplot-0-1
p2,0:19:44,pan,scatterplot-0-1
p2,0:19:45,pan,scatterplot-0-1
p2,0:19:54,pan,scatterplot-0-1
p2,0:19:55,pan,scatterplot-0-1
p2,0:19:56,pan,scatterplot-0-1
p2,0:19:57,pan,scatterplot-0-1
p2,0:20:05,pan,scatterplot-0-1
p2,0:20:06,pan,scatterplot-0-1
p2,0:20:29,range select,scatterplot-0-1
p2,0:20:30,range select,scatterplot-0-1
p2,0:20:34,range select,scatterplot-0-1
p2,0:20:35,range select,scatterplot-0-1
p2,0:20:36,range select,scatterplot-0-1
p2,0:20:37,range select,scatterplot-0-1
p2,0:20:38,range select,scatterplot-0-1
p2,0:20:39,range select,scatterplot-0-1
p2,0:20:40,range select,scatterplot-0-1
p2,0:20:42,pan,scatterplot-0-1
p2,0:20:48,pan,scatterplot-0-1
p2,0:20:49,pan,scatterplot-0-1
p2,0:20:50,pan,scatterplot-0-1
p2,0:21:10,range select,scatterplot-0-1
p2,0:21:11,range select,scatterplot-0-1
p2,0:21:12,range select,scatterplot-0-1
p2,0:21:13,range select,scatterplot-0-1
p2,0:21:16,pan,scatterplot-0-1
p2,0:21:17,range select,scatterplot-0-1
p2,0:21:18,pan,scatterplot-0-1
p2,0:21:27,pan,scatterplot-0-1
p2,0:21:28,pan,scatterplot-0-1
p2,0:21:29,pan,scatterplot-0-1
p2,0:21:32,zoom,scatterplot-0-1
p2,0:21:33,pan,scatterplot-0-1
p2,0:21:34,pan,scatterplot-0-1
p2,0:21:35,pan,scatterplot-0-1
p2,0:21:48,range select,scatterplot-0-1
p2,0:21:49,pan,scatterplot-0-1
p2,0:21:51,range select,scatterplot-0-1
p2,0:21:52,range select,scatterplot-0-1
p2,0:22:00,zoom,scatterplot-0-1
p2,0:22:01,pan,scatterplot-0-1
p2,0:22:02,pan,scatterplot-0-1
p2,0:22:03,range select,scatterplot-0-1
p2,0:22:04,range select,scatterplot-0-1
p2,0:22:06,pan,scatterplot-0-1
p2,0:22:07,range select,scatterplot-0-1
p2,0:22:08,range select,scatterplot-0-1
p2,0:22:31,pan,bar-4
p2,0:22:32,pan,scatterplot-0-1
p2,0:22:34,range select,scatterplot-0-1
p2,0:22:35,range select,scatterplot-0-1
p2,0:22:36,range select,scatterplot-0-1
p2,0:23:01,zoom,scatterplot-0-1
p2,0:23:03,zoom,scatterplot-0-1
p2,0:23:06,zoom,scatterplot-0-1
p2,0:23:07,zoom,scatterplot-0-1
p2,0:23:08,pan,scatterplot-0-1
p2,0:23:10,zoom,scatterplot-0-1
p2,0:23:11,pan,scatterplot-0-1
p2,0:23:12,pan,scatterplot-0-1
p2,0:23:14,pan,scatterplot-0-1
p2,0:23:19,range select,scatterplot-0-1
p2,0:23:20,range select,scatterplot-0-1
p2,0:23:21,pan,scatterplot-0-1
p2,0:23:22,range select,scatterplot-0-1
p2,0:23:23,pan,scatterplot-0-1
p2,0:23:25,range select,scatterplot-0-1
p2,0:23:26,range select,scatterplot-0-1
p2,0:23:33,brush,hist-3
p2,0:23:34,brush,bar-2
p2,0:24:04,pan,bar-2
p2,0:24:09,pan,bar-2
p2,0:24:17,pan,bar-2
p2,0:24:19,pan,bar-2
p2,0:24:20,pan,bar-2
p2,0:24:22,pan,bar-2
p2,0:24:23,pan,bar-2
p2,0:24:25,pan,bar-2
p2,0:24:26,pan,bar-2
p2,0:24:30,pan,bar-2
p2,0:24:49,pan,bar-2
p2,0:24:53,pan,bar-2
p2,0:24:54,pan,bar-2
p2,0:24:55,pan,bar-2
p2,0:24:56,pan,bar-2
p2,0:24:58,pan,bar-2
p2,0:25:00,pan,bar-2
p2,0:25:04,pan,bar-2
p2,0:25:05,range select,bar-2
p2,0:25:12,pan,bar-2
p2,0:25:13,pan,bar-2
p2,0:25:15,pan,bar-2
p2,0:25:16,pan,bar-2
p2,0:25:18,pan,bar-2
p2,0:25:19,pan,bar-2
p2,0:25:22,pan,bar-2
p2,0:25:25,pan,bar-2
p2,0:25:27,pan,bar-2
p2,0:25:28,pan,bar-2
p2,0:25:33,pan,bar-2
p2,0:25:37,pan,bar-2
p2,0:25:38,pan,bar-2
p2,0:25:39,pan,bar-2
p2,0:25:41,pan,bar-2
p2,0:25:42,pan,bar-2
p2,0:25:43,pan,bar-2
p2,0:25:44,pan,bar-2
p2,0:25:45,range select,bar-2
p2,0:25:49,brush,hist-3
p2,0:25:50,brush,bar-2
p2,0:25:51,brush,bar-2
p2,0:25:52,brush,bar-2
p2,0:25:53,brush,bar-2
p2,0:25:54,brush,bar-2
p2,0:25:55,brush,bar-2
p2,0:25:56,brush,bar-2
p2,0:25:57,brush,bar-2
p2,0:25:58,brush,bar-2
p2,0:25:59,brush,bar-2
p2,0:26:00,brush,bar-2
p2,0:26:01,brush,bar-2
p2,0:26:03,brush,bar-2
p2,0:26:04,brush,bar-2
p2,0:26:05,brush,bar-2
p2,0:26:06,brush,bar-2
p2,0:26:07,brush,bar-2
p2,0:26:08,brush,bar-2
p2,0:26:09,brush,bar-2
p2,0:26:10,brush,bar-2
p2,0:26:11,brush,bar-2
p2,0:26:12,brush,bar-4
p2,0:26:13,brush,bar-4
p2,0:26:14,brush,bar-4
p2,0:26:15,brush,bar-4
p2,0:26:16,brush,bar-4
p2,0:26:17,brush,bar-4
p2,0:26:20,brush,bar-4
p2,0:26:21,brush,bar-4
p2,0:26:22,brush,bar-4
p2,0:26:32,brush,bar-4
p2,0:26:37,brush,bar-4
p2,0:26:38,brush,bar-4
p2,0:26:55,brush,bar-4
p2,0:26:56,brush,bar-4
p2,0:26:57,brush,bar-4
p2,0:26:58,brush,bar-4
p2,0:26:59,brush,bar-4
p2,0:27:00,brush,bar-4
p2,0:27:01,brush,bar-4
p2,0:27:06,brush,bar-4
p2,0:27:07,brush,bar-4
p2,0:27:08,brush,bar-4
p2,0:27:09,brush,bar-4
p2,0:27:10,brush,bar-4
p2,0:27:11,pan,bar-4
p2,0:27:13,zoom,scatterplot-0-1
p2,0:27:14,pan,scatterplot-0-1
p2,0:27:15,pan,scatterplot-0-1
p2,0:27:16,pan,scatterplot-0-1
p2,0:27:17,pan,scatterplot-0-1
p2,0:27:20,zoom,scatterplot-0-1
p2,0:27:21,pan,scatterplot-0-1
p2,0:27:22,pan,scatterplot-0-1
p2,0:27:27,range select,scatterplot-0-1
p2,0:27:28,range select,scatterplot-0-1
p2,0:27:29,range select,scatterplot-0-1
p2,0:27:42,brush,bar-4
p2,0:27:43,brush,bar-4
p2,0:27:44,brush,bar-4
p2,0:27:45,brush,bar-4
p2,0:27:46,brush,bar-4
p2,0:27:48,brush,bar-4
p2,0:27:49,brush,bar-4
p2,0:27:50,brush,bar-4
p2,0:27:51,brush,bar-4
p2,0:27:52,brush,bar-4
p2,0:27:53,brush,bar-4
p2,0:28:16,brush,bar-4
p2,0:28:17,brush,bar-4
p2,0:28:18,brush,bar-4
p2,0:28:19,brush,bar-4
p2,0:28:20,brush,bar-4
p2,0:28:21,brush,bar-2
p2,0:28:22,brush,bar-2
p2,0:28:23,brush,bar-2
p2,0:28:24,brush,bar-4
p2,0:28:26,brush,hist-3
p2,0:28:27,brush,hist-3
p2,0:28:28,brush,bar-2
p2,0:28:29,brush,bar-2
p2,0:28:30,brush,bar-2
p2,0:28:31,brush,bar-2
p2,0:28:32,brush,bar-2
p2,0:28:33,brush,bar-2
p2,0:28:34,brush,bar-2
p2,0:28:35,brush,bar-2
p2,0:28:36,brush,bar-2
p2,0:28:37,brush,bar-2
p2,0:28:38,brush,bar-2
p2,0:28:39,brush,bar-2
p2,0:29:16,brush,bar-4
p2,0:29:17,brush,bar-4
p2,0:29:18,range select,scatterplot-0-1
p2,0:29:19,range select,scatterplot-0-1
p2,0:29:20,pan,scatterplot-0-1
p2,0:29:21,pan,scatterplot-0-1
p2,0:29:22,pan,scatterplot-0-1
p2,0:29:23,pan,scatterplot-0-1
p2,0:29:24,pan,scatterplot-0-1
p2,0:29:25,range select,scatterplot-0-1
p2,0:29:26,range select,scatterplot-0-1
p2,0:31:18,brush,bar-4
p2,0:31:19,brush,bar-4
p2,0:31:49,brush,bar-2
p2,0:31:50,brush,bar-2
