user, time, action, visualization
p10,0:12:55,brush,bar-2
p10,0:12:56,brush,bar-2
p10,0:12:57,brush,bar-2
p10,0:12:58,brush,bar-2
p10,0:12:59,brush,bar-2
p10,0:13:00,brush,bar-2
p10,0:13:01,brush,bar-2
p10,0:13:02,brush,bar-2
p10,0:13:03,brush,bar-2
p10,0:13:04,brush,bar-2
p10,0:13:05,brush,bar-2
p10,0:13:06,brush,bar-2
p10,0:13:08,brush,bar-2
p10,0:13:15,brush,bar-2
p10,0:13:16,brush,bar-2
p10,0:13:17,brush,bar-2
p10,0:13:18,brush,bar-2
p10,0:13:19,brush,bar-2
p10,0:13:20,brush,bar-2
p10,0:13:21,brush,bar-2
p10,0:13:22,brush,bar-2
p10,0:13:23,brush,bar-2
p10,0:13:24,brush,bar-2
p10,0:13:25,brush,bar-2
p10,0:13:26,brush,bar-2
p10,0:13:27,brush,bar-2
p10,0:13:28,brush,bar-2
p10,0:13:29,brush,bar-2
p10,0:13:30,brush,bar-2
p10,0:13:31,brush,bar-2
p10,0:13:32,brush,hist-3
p10,0:13:34,brush,hist-3
p10,0:13:35,brush,hist-3
p10,0:13:36,brush,hist-3
p10,0:13:37,brush,hist-3
p10,0:13:38,brush,hist-3
p10,0:13:39,brush,hist-3
p10,0:13:40,brush,hist-3
p10,0:13:41,brush,hist-3
p10,0:13:42,brush,hist-3
p10,0:13:43,brush,hist-3
p10,0:13:44,brush,hist-3
p10,0:13:45,brush,hist-3
p10,0:13:46,brush,hist-3
p10,0:13:47,brush,hist-3
p10,0:13:48,brush,hist-3
p10,0:13:49,brush,hist-3
p10,0:13:50,brush,hist-3
p10,0:13:51,brush,hist-3
p10,0:13:52,brush,hist-3
p10,0:13:53,brush,hist-3
p10,0:13:54,brush,hist-3
p10,0:13:55,brush,hist-3
p10,0:13:57,brush,hist-3
p10,0:13:58,brush,hist-3
p10,0:13:59,brush,hist-3
p10,0:14:00,brush,hist-3
p10,0:14:01,brush,hist-3
p10,0:14:02,brush,hist-3
p10,0:14:03,brush,hist-3
p10,0:14:04,brush,hist-3
p10,0:14:05,brush,hist-3
p10,0:14:06,brush,hist-3
p10,0:14:08,brush,hist-3
p10,0:14:10,brush,hist-3
p10,0:14:11,brush,hist-3
p10,0:14:12,brush,hist-3
p10,0:14:13,brush,hist-3
p10,0:14:14,brush,hist-3
p10,0:14:15,brush,hist-3
p10,0:14:16,brush,hist-3
p10,0:14:17,brush,hist-3
p10,0:14:18,brush,hist-3
p10,0:14:22,brush,hist-3
p10,0:14:23,brush,hist-3
p10,0:14:24,brush,hist-3
p10,0:14:25,brush,hist-3
p10,0:14:32,brush,bar-4
p10,0:14:49,brush,bar-4
p10,0:14:50,brush,hist-3
p10,0:14:51,brush,hist-3
p10,0:14:52,brush,hist-3
p10,0:14:53,brush,hist-3
p10,0:14:54,brush,hist-3
p10,0:14:55,brush,hist-3
p10,0:14:56,brush,hist-3
p10,0:14:57,brush,hist-3
p10,0:14:58,brush,hist-3
p10,0:15:01,pan,scatterplot-0-1
p10,0:15:07,range select,scatterplot-0-1
p10,0:15:08,range select,scatterplot-0-1
p10,0:17:15,range select,scatterplot-0-1
p10,0:17:16,range select,scatterplot-0-1
p10,0:17:17,range select,scatterplot-0-1
p10,0:17:18,range select,scatterplot-0-1
p10,0:17:33,zoom,scatterplot-0-1
p10,0:17:34,zoom,scatterplot-0-1
p10,0:17:35,pan,scatterplot-0-1
p10,0:17:37,zoom,scatterplot-0-1
p10,0:17:38,pan,scatterplot-0-1
p10,0:17:43,zoom,scatterplot-0-1
p10,0:17:44,zoom,scatterplot-0-1
p10,0:17:45,zoom,scatterplot-0-1
p10,0:19:14,range select,scatterplot-0-1
p10,0:19:15,range select,scatterplot-0-1
p10,0:19:17,range select,scatterplot-0-1
p10,0:19:40,brush,bar-4
p10,0:19:42,zoom,scatterplot-0-1
p10,0:19:43,zoom,scatterplot-0-1
p10,0:19:44,pan,scatterplot-0-1
p10,0:19:45,pan,scatterplot-0-1
p10,0:19:48,range select,scatterplot-0-1
p10,0:19:49,range select,scatterplot-0-1
p10,0:19:50,range select,scatterplot-0-1
p10,0:19:51,range select,scatterplot-0-1
p10,0:20:01,range select,scatterplot-0-1
p10,0:20:02,range select,scatterplot-0-1
p10,0:20:03,range select,scatterplot-0-1
p10,0:20:56,range select,scatterplot-0-1
p10,0:20:57,range select,scatterplot-0-1
p10,0:21:12,range select,scatterplot-0-1
p10,0:21:15,range select,scatterplot-0-1
p10,0:21:16,range select,scatterplot-0-1
p10,0:21:18,range select,scatterplot-0-1
p10,0:21:34,brush,bar-4
p10,0:21:35,brush,bar-2
p10,0:21:36,brush,bar-2
p10,0:21:37,brush,bar-2
p10,0:21:40,range select,bar-2
p10,0:21:41,range select,bar-2
p10,0:22:16,brush,hist-3
p10,0:22:17,brush,bar-2
p10,0:22:22,brush,bar-2
p10,0:22:23,brush,bar-2
p10,0:22:27,brush,bar-2
p10,0:22:28,brush,bar-2
p10,0:22:29,brush,bar-2
p10,0:22:30,brush,bar-2
p10,0:22:31,brush,bar-2
p10,0:22:32,brush,bar-2
p10,0:22:33,brush,bar-2
p10,0:22:35,brush,bar-2
p10,0:22:36,brush,bar-2
p10,0:22:37,brush,bar-2
p10,0:22:38,brush,bar-2
p10,0:22:39,brush,bar-2
p10,0:22:40,brush,bar-2
p10,0:22:41,brush,bar-2
p10,0:22:42,brush,bar-2
p10,0:22:43,brush,bar-2
p10,0:22:44,brush,bar-2
p10,0:22:45,brush,bar-2
p10,0:22:46,brush,bar-2
p10,0:22:47,brush,bar-2
p10,0:22:48,brush,bar-2
p10,0:22:51,brush,bar-2
p10,0:22:52,brush,bar-2
p10,0:22:53,brush,bar-2
p10,0:23:00,brush,bar-2
p10,0:23:01,brush,hist-3
p10,0:23:02,brush,hist-3
p10,0:23:03,brush,hist-3
p10,0:23:04,brush,hist-3
p10,0:23:05,brush,hist-3
p10,0:23:06,brush,hist-3
p10,0:23:07,brush,hist-3
p10,0:23:08,brush,hist-3
p10,0:23:09,brush,hist-3
p10,0:23:10,brush,hist-3
p10,0:23:11,brush,hist-3
p10,0:23:12,brush,hist-3
p10,0:23:13,brush,hist-3
p10,0:23:14,brush,hist-3
p10,0:23:17,brush,hist-3
p10,0:23:24,brush,hist-3
p10,0:23:25,brush,hist-3
p10,0:23:27,brush,hist-3
p10,0:23:28,brush,hist-3
p10,0:23:29,range select,hist-3
p10,0:23:33,brush,hist-3
p10,0:23:34,brush,hist-3
p10,0:23:35,brush,hist-3
p10,0:23:36,brush,hist-3
p10,0:23:37,brush,hist-3
p10,0:23:38,brush,hist-3
p10,0:23:39,brush,hist-3
p10,0:23:40,brush,hist-3
p10,0:23:41,brush,hist-3
p10,0:23:42,brush,hist-3
p10,0:23:44,zoom,scatterplot-0-1
p10,0:23:45,zoom,scatterplot-0-1
p10,0:23:46,pan,scatterplot-0-1
p10,0:23:47,pan,scatterplot-0-1
p10,0:23:48,zoom,scatterplot-0-1
p10,0:23:49,pan,scatterplot-0-1
p10,0:23:50,brush,hist-3
p10,0:23:51,brush,hist-3
p10,0:23:52,brush,hist-3
p10,0:23:53,brush,hist-3
p10,0:23:54,brush,hist-3
p10,0:23:55,brush,hist-3
p10,0:23:56,brush,hist-3
p10,0:23:57,brush,hist-3
p10,0:23:58,brush,hist-3
p10,0:23:59,brush,hist-3
p10,0:24:00,brush,hist-3
p10,0:24:01,brush,hist-3
p10,0:24:02,brush,hist-3
p10,0:24:03,brush,hist-3
p10,0:24:04,brush,hist-3
p10,0:24:05,brush,hist-3
p10,0:24:06,brush,hist-3
p10,0:24:07,brush,hist-3
p10,0:24:08,brush,hist-3
p10,0:24:09,brush,hist-3
p10,0:24:10,brush,hist-3
p10,0:24:11,brush,hist-3
p10,0:24:12,brush,hist-3
p10,0:24:13,brush,hist-3
p10,0:24:17,brush,hist-3
p10,0:24:18,brush,hist-3
p10,0:24:19,brush,hist-3
p10,0:24:20,brush,hist-3
p10,0:24:22,range select,scatterplot-0-1
p10,0:24:23,range select,scatterplot-0-1
p10,0:25:04,zoom,scatterplot-0-1
p10,0:25:05,zoom,scatterplot-0-1
p10,0:25:06,pan,scatterplot-0-1
p10,0:25:07,pan,scatterplot-0-1
